srno,make,model,variant,n,new_variant,FORMULA,Column1,,,2158,1095,871
2048,Renault,Kwid,RXL 0.8 (O),1,,RXL 0.8,RXL 0.8,,,,,
2049,Renault,Kwid,RXL 1.0,3,,RXL 1.0,RXL 1.0,,,,,
2050,Renault,Kwid,RXL 1.0 (O),2,,RXL 1.0,RXL 1.0,,,,,
2051,Renault,Kwid,RXL 1.0 AMT,5,,RXL 1.0,RXL 1.0,,,,,
2052,Renault,Kwid,RXL [2015-2019],2,,RXL [2015-2019],RXL [2015-2019],,,,,
2053,Renault,Kwid,RXT 0.8,23,,RXT 0.8,RXT 0.8,,,,,
2054,Renault,Kwid,RXT 0.8 (O),4,,RXT 0.8,RXT 0.8,,,,,
2055,Renault,Kwid,RXT 1.0,20,,RXT 1.0,RXT 1.0,,,,,
2056,Renault,Kwid,RXT 1.0 (O),35,,RXT 1.0,RXT 1.0,,,,,
2057,Renault,Kwid,RXT 1.0 AMT,15,,RXT 1.0,RXT 1.0,,,,,
2058,Renault,Kwid,RXT 1.0 AMT (O),37,,RXT 1.0,RXT 1.0,,,,,
2059,Renault,Kwid,RXT Opt,2,,RXT Opt,RXT Opt,,,,,
2060,Renault,Kwid,RXT Opt [2015-2019],9,,RXT Opt,RXT Opt,,,,,
2061,Renault,Kwid,RXT [2015-2019],3,,RXT [2015-2019],RXT [2015-2019],,,,,
2062,Renault,Kwid,STD,1,,STD,STD,,,,,
2063,Renault,Lodgy,110 PS RXZ 7 STR [2015-2016],1,,110 PS,110 PS,,,,,
2064,Renault,Lodgy,110 PS RXZ Stepway 7 STR,2,,110 PS,110 PS,,,,,
2065,Renault,Lodgy,85 PS RXL [2015-2016],1,,85 PS,85 PS,,,,,
2066,Renault,Pulse,RX L DIESEL,1,,RX L,RX L,,,,,
2067,Renault,Pulse,RxL ABS Diesel [2015-2017],1,,RxL ABS,RxL ABS,,,,,
2068,Renault,Pulse,RxL Diesel,2,,RxL Diesel,RxL Diesel,,,,,
2069,Renault,Scala,RxE Petrol,1,,RxE Petrol,RxE Petrol,,,,,
2070,Renault,Scala,RxL Petrol,1,,RxL Petrol,RxL Petrol,,,,,
2071,Renault,Triber,RXE MT,2,,RXE MT,RXE MT,,,,,
2072,Renault,Triber,RXE [2019-2020],1,,RXE [2019-2020],RXE [2019-2020],,,,,
2073,Renault,Triber,RXL AMT,1,,RXL AMT,RXL AMT,,,,,
2074,Renault,Triber,RXL MT,14,,RXL MT,RXL MT,,,,,
2075,Renault,Triber,RXL [2019-2020],3,,RXL [2019-2020],RXL [2019-2020],,,,,
2076,Renault,Triber,RXT,13,,RXT,RXT,,,,,
2077,Renault,Triber,RXT AMT,5,,RXT AMT,RXT AMT,,,,,
2078,Renault,Triber,RXT EASY-R AMT,1,,RXT EASY-R,RXT EASY-R,,,,,
2079,Renault,Triber,RXT LIMITED EDITION,1,,RXT LIMITED,RXT LIMITED,,,,,
2080,Renault,Triber,RXT [2019-2020],1,,RXT [2019-2020],RXT [2019-2020],,,,,
2081,Renault,Triber,RXZ,19,,RXZ,RXZ,,,,,
2082,Renault,Triber,RXZ AMT,18,,RXZ AMT,RXZ AMT,,,,,
2083,Renault,Triber,RXZ AMT DUAL TONE,5,,RXZ AMT,RXZ AMT,,,,,
2084,Renault,Triber,RXZ EASY-R AMT,5,,RXZ EASY-R,RXZ EASY-R,,,,,
2085,Renault,Triber,RXZ EASY-R AMT Dual Tone,2,,RXZ EASY-R,RXZ EASY-R,,,,,
2086,Renault,Triber,RXZ [2019-2020],4,,RXZ [2019-2020],RXZ [2019-2020],,,,,
2087,Skoda,Kodiaq,L&K 2.0 TDI 4x4 AT,1,,L&K 2.0,L&K 2.0,,,,,
2088,Skoda,Kodiaq,L&K 2.0 TSI 4X4,1,,L&K 2.0,L&K 2.0,,,,,
2089,Skoda,Kodiaq,Style 2.0 TDI 4x4 AT,1,,Style 2.0,Style 2.0,,,,,
2090,Skoda,Kushaq,AMBITION 1.0L TSI AT,3,,AMBITION 1.0L,AMBITION 1.0L,,,,,
2091,Skoda,Kushaq,AMBITION 1.0L TSI MT,1,,AMBITION 1.0L,AMBITION 1.0L,,,,,
2092,Skoda,Kushaq,Active 1.0 TSI MT,2,,Active 1.0,Active 1.0,,,,,
2093,Skoda,Kushaq,Ambition 1.0 TSI AT,1,,Ambition 1.0,Ambition 1.0,,,,,
2094,Skoda,Kushaq,Ambition 1.0L TSI AT,5,,Ambition 1.0L,Ambition 1.0L,,,,,
2095,Skoda,Kushaq,ONYX Edition 1.0 TSI,1,,ONYX Edition,ONYX Edition,,,,,
2096,Skoda,Kushaq,STYLE 1.0L TSI AT (6 AIRBAGS),1,,STYLE 1.0L,STYLE 1.0L,,,,,
2097,Skoda,Kushaq,STYLE 1.0L TSI MT,1,,STYLE 1.0L,STYLE 1.0L,,,,,
2098,Skoda,Kushaq,STYLE 1.5L TSI MT,1,,STYLE 1.5L,STYLE 1.5L,,,,,
2099,Skoda,Kushaq,Style 1.0L TSI AT,5,,Style 1.0L,Style 1.0L,,,,,
2100,Skoda,Kushaq,Style 1.0L TSI AT (6 Airbags),3,,Style 1.0L,Style 1.0L,,,,,
2101,Skoda,Kushaq,Style 1.0L TSI MT,1,,Style 1.0L,Style 1.0L,,,,,
2102,Skoda,Kushaq,Style 1.5L TSI DSG (6 Airbags),2,,Style 1.5L,Style 1.5L,,,,,
2103,Skoda,Laura,Elegance 2.0 TDI CR AT,1,,Elegance 2.0,Elegance 2.0,,,,,
2104,Skoda,Laura,Elegance 2.0 TDI CR MT,1,,Elegance 2.0,Elegance 2.0,,,,,
2105,Skoda,Octavia,1.8 TSI L&K,3,,1.8 TSI,1.8 TSI,,,,,
2106,Skoda,Octavia,1.8 TSI Style Plus AT,1,,1.8 TSI,1.8 TSI,,,,,
2107,Skoda,Octavia,1.8 TSI Style Plus AT [2017],3,,1.8 TSI,1.8 TSI,,,,,
2108,Skoda,Octavia,2.0 TDI CR Style Plus AT [2017],2,,2.0 TDI,2.0 TDI,,,,,
2109,Skoda,Octavia,2.0 TDI L&K,3,,2.0 TDI,2.0 TDI,,,,,
2110,Skoda,Octavia,Ambition 2.0 TDI,1,,Ambition 2.0,Ambition 2.0,,,,,
2111,Skoda,Octavia,RS,1,,RS,RS,,,,,
2112,Skoda,Rapid,1.0 AMBITION TSI MT,1,,1.0 AMBITION,1.0 AMBITION,,,,,
2113,Skoda,Rapid,1.5 TDI AT AMBITION,1,,1.5 TDI,1.5 TDI,,,,,
2114,Skoda,Rapid,1.5 TDI CR AMBITION PLUS,1,,1.5 TDI,1.5 TDI,,,,,
2115,Skoda,Rapid,1.5 TDI CR Active,1,,1.5 TDI,1.5 TDI,,,,,
2116,Skoda,Rapid,1.5 TDI CR Ambition AT,1,,1.5 TDI,1.5 TDI,,,,,
2117,Skoda,Rapid,1.5 TDI CR ELEGANCE AT,1,,1.5 TDI,1.5 TDI,,,,,
2118,Skoda,Rapid,1.5 TDI CR Elegance AT,1,,1.5 TDI,1.5 TDI,,,,,
2119,Skoda,Rapid,1.5 TDI MT AMBITION,1,,1.5 TDI,1.5 TDI,,,,,
2120,Skoda,Rapid,1.6 MPI Ambition,4,,1.6 MPI,1.6 MPI,,,,,
2121,Skoda,Rapid,1.6 MPI STYLE AT,1,,1.6 MPI,1.6 MPI,,,,,
2122,Skoda,Rapid,1.6 TDI AMBITION PLUS AT,1,,1.6 TDI,1.6 TDI,,,,,
2123,Skoda,Rapid,ACTIVE 1.0 TSI,2,,ACTIVE 1.0,ACTIVE 1.0,,,,,
2124,Skoda,Rapid,ACTIVE 1.6 MPI MT PLUS,2,,ACTIVE 1.6,ACTIVE 1.6,,,,,
2125,Skoda,Rapid,AMBITION 1.5 TDI,2,,AMBITION 1.5,AMBITION 1.5,,,,,
2126,Skoda,Rapid,AMBITION 1.5 TDI AT,1,,AMBITION 1.5,AMBITION 1.5,,,,,
2127,Skoda,Rapid,AMBITION 1.6 MPI AT,2,,AMBITION 1.6,AMBITION 1.6,,,,,
2128,Skoda,Rapid,AMBITION 1.6 MPI MT,5,,AMBITION 1.6,AMBITION 1.6,,,,,
2129,Skoda,Rapid,AMBITION 1.6 TDI CR MT PLUS,1,,AMBITION 1.6,AMBITION 1.6,,,,,
2130,Skoda,Rapid,AMBITION AT TSI,2,,AMBITION AT,AMBITION AT,,,,,
2131,Skoda,Rapid,AMBITION TSI,1,,AMBITION TSI,AMBITION TSI,,,,,
2132,Skoda,Rapid,Ambition 1.5 TDI,1,,Ambition 1.5,Ambition 1.5,,,,,
2133,Skoda,Rapid,Ambition 1.5 TDI AT,2,,Ambition 1.5,Ambition 1.5,,,,,
2134,Skoda,Rapid,Ambition 1.6 TDI CR MT,1,,Ambition 1.6,Ambition 1.6,,,,,
2135,Skoda,Rapid,ELEGANCE 1.6 MPI MT,2,,ELEGANCE 1.6,ELEGANCE 1.6,,,,,
2136,Skoda,Rapid,Elegance 1.6 MPI MT,1,,Elegance 1.6,Elegance 1.6,,,,,
2137,Skoda,Rapid,MONTE CARLO TSI,1,,MONTE CARLO,MONTE CARLO,,,,,
2138,Skoda,Rapid,STYLE 1.5 TDI AT,5,,STYLE 1.5,STYLE 1.5,,,,,
2139,Skoda,Rapid,STYLE 1.6 MPI,6,,STYLE 1.6,STYLE 1.6,,,,,
2140,Skoda,Rapid,STYLE 1.6 MPI AT,7,,STYLE 1.6,STYLE 1.6,,,,,
2141,Skoda,Rapid,STYLE AT TSI,1,,STYLE AT,STYLE AT,,,,,
2142,Skoda,Rapid,STYLE TSI,2,,STYLE TSI,STYLE TSI,,,,,
2143,Skoda,Rapid,Style 1.5 TDI AT,4,,Style 1.5,Style 1.5,,,,,
2144,Skoda,Rapid,Style 1.6 MPI,4,,Style 1.6,Style 1.6,,,,,
2145,Skoda,Rapid,Style 1.6 MPI AT,3,,Style 1.6,Style 1.6,,,,,
2146,Skoda,Rapid TSI,Active 1.0 TSI MT,1,,Active 1.0,Active 1.0,,,,,
2147,Skoda,Rapid TSI,Ambition AT,1,,Ambition AT,Ambition AT,,,,,
2148,Skoda,Slavia,ACTIVE 1.0L TSI MT,1,,ACTIVE 1.0L,ACTIVE 1.0L,,,,,
2149,Skoda,Slavia,Ambition 1.0L TSI MT,2,,Ambition 1.0L,Ambition 1.0L,,,,,
2150,Skoda,Slavia,STYLE 1.5L TSI DSG,1,,STYLE 1.5L,STYLE 1.5L,,,,,
2151,Skoda,Slavia,Style 1.0L TSI AT,3,,Style 1.0L,Style 1.0L,,,,,
2152,Skoda,Slavia,Style 1.5L TSI DSG,5,,Style 1.5L,Style 1.5L,,,,,
2153,Skoda,Superb,2.0 TDI PD,1,,2.0 TDI,2.0 TDI,,,,,
2154,Skoda,Superb,Ambition 2.0 TDI CR AT,1,,Ambition 2.0,Ambition 2.0,,,,,
2155,Skoda,Superb,Elegance 2.0 TDI CR AT,1,,Elegance 2.0,Elegance 2.0,,,,,
2156,Skoda,Superb,L&K AT,1,,L&K AT,L&K AT,,,,,
2157,Skoda,Superb,L&K TDI AT,4,,L&K TDI,L&K TDI,,,,,
2158,Skoda,Superb,L&K TSI AT,6,,L&K TSI,L&K TSI,,,,,
2159,Skoda,Superb,Sportline AT,1,,Sportline AT,Sportline AT,,,,,
2160,Skoda,Superb,Sportline AT [2020-2021],1,,Sportline AT,Sportline AT,,,,,
2161,Skoda,Superb,Style TSI AT,3,,Style TSI,Style TSI,,,,,
2162,Ssangyong,Rexton,RX7,1,,RX7,RX7,,,,,
2163,Tata,Altroz,XE DIESEL,1,,XE DIESEL,XE DIESEL,,,,,
2164,Tata,Altroz,XE PETROL,7,,XE PETROL,XE PETROL,,,,,
2165,Tata,Altroz,XE Petrol [2020-2023],1,,XE Petrol,XE Petrol,,,,,
2166,Tata,Altroz,XM PETROL,2,,XM PETROL,XM PETROL,,,,,
2167,Tata,Altroz,XM PLUS PETROL,8,,XM PLUS,XM PLUS,,,,,
2168,Tata,Altroz,XM Rhytm Plus Style Petrol,2,,XM Rhytm,XM Rhytm,,,,,
2169,Tata,Altroz,XT Diesel [2020-2023],2,,XT Diesel,XT Diesel,,,,,
2170,Tata,Altroz,XT PETROL,9,,XT PETROL,XT PETROL,,,,,
2171,Tata,Altroz,XT Petrol [2020-2023],2,,XT Petrol,XT Petrol,,,,,
2172,Tata,Altroz,XZ DIESEL,5,,XZ DIESEL,XZ DIESEL,,,,,
2173,Tata,Altroz,XZ Diesel [2020-2023],4,,XZ Diesel,XZ Diesel,,,,,
2174,Tata,Altroz,XZ I-TURBO PETROL,3,,XZ I-TURBO,XZ I-TURBO,,,,,
2175,Tata,Altroz,XZ PETROL,24,,XZ PETROL,XZ PETROL,,,,,
2176,Tata,Altroz,XZ PLUS I-TURBO PETROL,2,,XZ PLUS,XZ PLUS,,,,,
2177,Tata,Altroz,XZ PLUS PETROL,3,,XZ PLUS,XZ PLUS,,,,,
2178,Tata,Altroz,XZ PLUS PETROL DARK EDITION,1,,XZ PLUS,XZ PLUS,,,,,
2179,Tata,Altroz,XZ Petrol [2020-2023],4,,XZ Petrol,XZ Petrol,,,,,
2180,Tata,Altroz,XZ Plus i-Turbo Petrol Dark Edition [2021-2023],1,,XZ Plus,XZ Plus,,,,,
2181,Tata,Altroz,XZA,2,,XZA,XZA,,,,,
2182,Tata,Altroz,XZA PLUS,6,,XZA PLUS,XZA PLUS,,,,,
2183,Tata,Altroz,XZA PLUS DARK EDTION,3,,XZA PLUS,XZA PLUS,,,,,
2184,Tata,Altroz,XZA Petrol [2022-2023],2,,XZA Petrol,XZA Petrol,,,,,
2185,Tata,Altroz,XZA Plus Petrol Dark Edtion [2022-2023],1,,XZA Plus,XZA Plus,,,,,
2186,Tata,Altroz,XZA Plus Petrol [2022-2023],4,,XZA Plus,XZA Plus,,,,,
2187,Tata,Bolt,XMS REVOTRON,1,,XMS REVOTRON,XMS REVOTRON,,,,,
2188,Tata,Harrier,2021 XZ Plus Dark Edition,1,,2021 XZ,2021 XZ,,,,,
2189,Tata,Harrier,Fearless Plus Dark Edition AT,1,,Fearless Plus,Fearless Plus,,,,,
2190,Tata,Harrier,XM 2.0L KRYOTEC,1,,XM 2.0L,XM 2.0L,,,,,
2191,Tata,Harrier,XM [2019-2020],1,,XM [2019-2020],XM [2019-2020],,,,,
2192,Tata,Harrier,XMA,2,,XMA,XMA,,,,,
2193,Tata,Harrier,XMA 2.0L KRYOTEC,1,,XMA 2.0L,XMA 2.0L,,,,,
2194,Tata,Harrier,XT,1,,XT,XT,,,,,
2195,Tata,Harrier,XT [2019-2020],2,,XT [2019-2020],XT [2019-2020],,,,,
2196,Tata,Harrier,XTA Plus,3,,XTA Plus,XTA Plus,,,,,
2197,Tata,Harrier,XZ,1,,XZ,XZ,,,,,
2198,Tata,Harrier,XZ 2.0L,5,,XZ 2.0L,XZ 2.0L,,,,,
2199,Tata,Harrier,XZ 2.0L DARK EDITION,1,,XZ 2.0L,XZ 2.0L,,,,,
2200,Tata,Harrier,XZ Dark Edition,5,,XZ Dark,XZ Dark,,,,,
2201,Tata,Harrier,XZ PLUS 2.0L DARK EDITION,1,,XZ PLUS,XZ PLUS,,,,,
2202,Tata,Harrier,XZ Plus,2,,XZ Plus,XZ Plus,,,,,
2203,Tata,Harrier,XZ Plus Dual Tone,2,,XZ Plus,XZ Plus,,,,,
2204,Tata,Harrier,XZ [2019-2020],6,,XZ [2019-2020],XZ [2019-2020],,,,,
2205,Tata,Harrier,XZA,1,,XZA,XZA,,,,,
2206,Tata,Harrier,XZA 2.0L,1,,XZA 2.0L,XZA 2.0L,,,,,
2207,Tata,Harrier,XZA PLUS 2.0L,3,,XZA PLUS,XZA PLUS,,,,,
2208,Tata,Harrier,XZA PLUS 2.0L DARK EDITION,3,,XZA PLUS,XZA PLUS,,,,,
2209,Tata,Harrier,XZA PLUS 2.0L KAZIRANGA,1,,XZA PLUS,XZA PLUS,,,,,
2210,Tata,Harrier,XZA Plus,10,,XZA Plus,XZA Plus,,,,,
2211,Tata,Harrier,XZA Plus Dark Edition,3,,XZA Plus,XZA Plus,,,,,
2212,Tata,Harrier,XZA Plus Dual Tone,1,,XZA Plus,XZA Plus,,,,,
2213,Tata,Hexa,XM 4x2 7 STR,1,,XM 4x2,XM 4x2,,,,,
2214,Tata,Hexa,XMA 4x2 7 STR,1,,XMA 4x2,XMA 4x2,,,,,
2215,Tata,Hexa,XT 4x2 7 STR,1,,XT 4x2,XT 4x2,,,,,
2216,Tata,Hexa,XTA 4x2 7 STR,3,,XTA 4x2,XTA 4x2,,,,,
2217,Tata,Indica V2,Xeta GLX BS-III,1,,Xeta GLX,Xeta GLX,,,,,
2218,Tata,Indica eV2,LX,1,,LX,LX,,,,,
2219,Tata,Indigo eCS,LX TDI BS-III,1,,LX TDI,LX TDI,,,,,
2220,Tata,Nano,CX,1,,CX,CX,,,,,
2221,Tata,Nexon,Creative Plus (S) 1.2 Petrol 7DCA Dual Tone,1,,Creative Plus,Creative Plus,,,,,
2222,Tata,Nexon,XE DIESEL,1,,XE DIESEL,XE DIESEL,,,,,
2223,Tata,Nexon,XE PETROL,2,,XE PETROL,XE PETROL,,,,,
2224,Tata,Nexon,XM,4,,XM,XM,,,,,
2225,Tata,Nexon,XM (S) Diesel [2020-2023],2,,XM (S),XM (S),,,,,
2226,Tata,Nexon,XM (S) [2020-2023],4,,XM (S),XM (S),,,,,
2227,Tata,Nexon,XM DIESEL,4,,XM DIESEL,XM DIESEL,,,,,
2228,Tata,Nexon,XM PETROL,12,,XM PETROL,XM PETROL,,,,,
2229,Tata,Nexon,XM PLUS SUNROOF PETROL,5,,XM PLUS,XM PLUS,,,,,
2230,Tata,Nexon,XM SUNROOF DIESEL,2,,XM SUNROOF,XM SUNROOF,,,,,
2231,Tata,Nexon,XM SUNROOF PETROL,2,,XM SUNROOF,XM SUNROOF,,,,,
2232,Tata,Nexon,XMA DIESEL,4,,XMA DIESEL,XMA DIESEL,,,,,
2233,Tata,Nexon,XMA Diesel,1,,XMA Diesel,XMA Diesel,,,,,
2234,Tata,Nexon,XMA PETROL,2,,XMA PETROL,XMA PETROL,,,,,
2235,Tata,Nexon,XMA PLUS SUNROOF PETROL,1,,XMA PLUS,XMA PLUS,,,,,
2236,Tata,Nexon,XMA Petrol,2,,XMA Petrol,XMA Petrol,,,,,
2237,Tata,Nexon,XMA Plus (S),3,,XMA Plus,XMA Plus,,,,,
2238,Tata,Nexon,XZ,3,,XZ,XZ,,,,,
2239,Tata,Nexon,XZ DIESEL,1,,XZ DIESEL,XZ DIESEL,,,,,
2240,Tata,Nexon,XZ PETROL,6,,XZ PETROL,XZ PETROL,,,,,
2241,Tata,Nexon,XZ PLUS (HS) DIESEL DARK EDITION,1,,XZ PLUS,XZ PLUS,,,,,
2242,Tata,Nexon,XZ PLUS (HS) PETROL,3,,XZ PLUS,XZ PLUS,,,,,
2243,Tata,Nexon,XZ PLUS (L) DARK EDITION,1,,XZ PLUS,XZ PLUS,,,,,
2244,Tata,Nexon,XZ PLUS (O) DIESEL,1,,XZ PLUS,XZ PLUS,,,,,
2245,Tata,Nexon,XZ PLUS (O) DIESEL DARK EDITION,2,,XZ PLUS,XZ PLUS,,,,,
2246,Tata,Nexon,XZ PLUS (O) DIESEL DUAL TONE,2,,XZ PLUS,XZ PLUS,,,,,
2247,Tata,Nexon,XZ PLUS (O) PETROL,3,,XZ PLUS,XZ PLUS,,,,,
2248,Tata,Nexon,XZ PLUS (O) PETROL DARK EDITION,4,,XZ PLUS,XZ PLUS,,,,,
2249,Tata,Nexon,XZ PLUS (O) PETROL DUAL TONE,4,,XZ PLUS,XZ PLUS,,,,,
2250,Tata,Nexon,XZ PLUS (PREMIUM) DARK EDITION PETROL,1,,XZ PLUS,XZ PLUS,,,,,
2251,Tata,Nexon,XZ PLUS (PREMIUM) PETROL,1,,XZ PLUS,XZ PLUS,,,,,
2252,Tata,Nexon,XZ PLUS (PREMIUM) PETROL JET,2,,XZ PLUS,XZ PLUS,,,,,
2253,Tata,Nexon,XZ PLUS DIESEL,3,,XZ PLUS,XZ PLUS,,,,,
2254,Tata,Nexon,XZ PLUS DIESEL KAZIRANGA,1,,XZ PLUS,XZ PLUS,,,,,
2255,Tata,Nexon,XZ PLUS DIESEL SUNROOF,3,,XZ PLUS,XZ PLUS,,,,,
2256,Tata,Nexon,XZ PLUS PETROL,18,,XZ PLUS,XZ PLUS,,,,,
2257,Tata,Nexon,XZ PLUS PETROL DUAL TONE,3,,XZ PLUS,XZ PLUS,,,,,
2258,Tata,Nexon,XZ PLUS PETROL SUNROOF,8,,XZ PLUS,XZ PLUS,,,,,
2259,Tata,Nexon,XZ PLUS SUNROOF PETROL DUAL TONE,1,,XZ PLUS,XZ PLUS,,,,,
2260,Tata,Nexon,XZ Plus,6,,XZ Plus,XZ Plus,,,,,
2261,Tata,Nexon,XZ Plus (HS) Dark Edition,1,,XZ Plus,XZ Plus,,,,,
2262,Tata,Nexon,XZ Plus (O),3,,XZ Plus,XZ Plus,,,,,
2263,Tata,Nexon,XZ Plus (O) Diesel Dark Edition,1,,XZ Plus,XZ Plus,,,,,
2264,Tata,Nexon,XZ Plus (O) Dual Tone,1,,XZ Plus,XZ Plus,,,,,
2265,Tata,Nexon,XZ Plus Dark Edition [2021-2023],1,,XZ Plus,XZ Plus,,,,,
2266,Tata,Nexon,XZ Plus Dual Tone,1,,XZ Plus,XZ Plus,,,,,
2267,Tata,Nexon,XZA PLUS (HS) PETROL,3,,XZA PLUS,XZA PLUS,,,,,
2268,Tata,Nexon,XZA PLUS (L),1,,XZA PLUS,XZA PLUS,,,,,
2269,Tata,Nexon,XZA PLUS (O) DIESEL,2,,XZA PLUS,XZA PLUS,,,,,
2270,Tata,Nexon,XZA PLUS (O) PETROL,5,,XZA PLUS,XZA PLUS,,,,,
2271,Tata,Nexon,XZA PLUS (O) PETROL DARK EDITION,2,,XZA PLUS,XZA PLUS,,,,,
2272,Tata,Nexon,XZA PLUS (O) PETROL DUAL TONE,3,,XZA PLUS,XZA PLUS,,,,,
2273,Tata,Nexon,XZA PLUS DIESEL,7,,XZA PLUS,XZA PLUS,,,,,
2274,Tata,Nexon,XZA PLUS DIESEL DUAL TONE,1,,XZA PLUS,XZA PLUS,,,,,
2275,Tata,Nexon,XZA PLUS DIESEL KAZIRANGA,2,,XZA PLUS,XZA PLUS,,,,,
2276,Tata,Nexon,XZA PLUS KAZIRANGA PETROL,2,,XZA PLUS,XZA PLUS,,,,,
2277,Tata,Nexon,XZA PLUS PETROL,14,,XZA PLUS,XZA PLUS,,,,,
2278,Tata,Nexon,XZA PLUS PETROL DARK EDITION,1,,XZA PLUS,XZA PLUS,,,,,
2279,Tata,Nexon,XZA PLUS PETROL DUAL TONE,9,,XZA PLUS,XZA PLUS,,,,,
2280,Tata,Nexon,XZA PLUS SUNROOF DUAL TONE PETROL,2,,XZA PLUS,XZA PLUS,,,,,
2281,Tata,Nexon,XZA PLUS SUNROOF PETROL,1,,XZA PLUS,XZA PLUS,,,,,
2282,Tata,Nexon,XZA Plus (O),7,,XZA Plus,XZA Plus,,,,,
2283,Tata,Nexon,XZA Plus (O) Dark Edition,2,,XZA Plus,XZA Plus,,,,,
2284,Tata,Nexon,XZA Plus (O) Diesel,2,,XZA Plus,XZA Plus,,,,,
2285,Tata,Nexon,XZA Plus (S),1,,XZA Plus,XZA Plus,,,,,
2286,Tata,Nexon,XZA Plus Diesel,1,,XZA Plus,XZA Plus,,,,,
2287,Tata,Nexon,XZA Plus Diesel [2020-2023],3,,XZA Plus,XZA Plus,,,,,
2288,Tata,Nexon,XZA Plus Kaziranga,6,,XZA Plus,XZA Plus,,,,,
2289,Tata,Nexon,XZA Plus Petrol,5,,XZA Plus,XZA Plus,,,,,
2290,Tata,Nexon,XZA Plus Petrol Dual Tone,5,,XZA Plus,XZA Plus,,,,,
2291,Tata,Nexon,XZA Plus [2020-2023],4,,XZA Plus,XZA Plus,,,,,
2292,Tata,Nexon EV,Fearless Plus (S) Long Range,1,,Fearless Plus,Fearless Plus,,,,,
2293,Tata,Nexon EV,XZ Plus,6,,XZ Plus,XZ Plus,,,,,
2294,Tata,Nexon EV,XZ Plus Dark Edition,3,,XZ Plus,XZ Plus,,,,,
2295,Tata,Nexon EV,XZ Plus LUX,6,,XZ Plus,XZ Plus,,,,,
2296,Tata,Nexon EV Max,XZ Plus 3.3 KW,1,,XZ Plus,XZ Plus,,,,,
2297,Tata,Nexon EV Max,XZ Plus Lux 7.2 KW Fast Charger [2022-2023],2,,XZ Plus,XZ Plus,,,,,
2298,Tata,Punch,ACCOMPLISHED AMT,1,,ACCOMPLISHED AMT,ACCOMPLISHED AMT,,,,,
2299,Tata,Punch,ACCOMPLISHED DAZZLE PACK AMT,2,,ACCOMPLISHED DAZZLE,ACCOMPLISHED DAZZLE,,,,,
2300,Tata,Punch,ACCOMPLISHED DAZZLE PACK MT,1,,ACCOMPLISHED DAZZLE,ACCOMPLISHED DAZZLE,,,,,
2301,Tata,Punch,ACCOMPLISHED MT,4,,ACCOMPLISHED MT,ACCOMPLISHED MT,,,,,
2302,Tata,Punch,ADVENTURE AMT,1,,ADVENTURE AMT,ADVENTURE AMT,,,,,
2303,Tata,Punch,ADVENTURE MT,1,,ADVENTURE MT,ADVENTURE MT,,,,,
2304,Tata,Punch,Accomplished Dazzle Pack AMT [2021-2023],1,,Accomplished Dazzle,Accomplished Dazzle,,,,,
2305,Tata,Punch,Adventure AMT [2021-2023],1,,Adventure AMT,Adventure AMT,,,,,
2306,Tata,Punch,Adventure MT [2021-2023],1,,Adventure MT,Adventure MT,,,,,
2307,Tata,Punch,CREATIVE  1.2 RTN DUAL TONE,2,,CREATIVE ,CREATIVE ,,,,,
2308,Tata,Punch,CREATIVE  MT,4,,CREATIVE ,CREATIVE ,,,,,
2309,Tata,Punch,CREATIVE  iRA PACK MT,1,,CREATIVE ,CREATIVE ,,,,,
2310,Tata,Punch,CREATIVE 1.2 AMT KAZIRANGA EDITION,1,,CREATIVE 1.2,CREATIVE 1.2,,,,,
2311,Tata,Punch,CREATIVE 1.2 MT KAZIRANGA EDITION,1,,CREATIVE 1.2,CREATIVE 1.2,,,,,
2312,Tata,Punch,CREATIVE AMT 1.2 RTN DUAL TONE,6,,CREATIVE AMT,CREATIVE AMT,,,,,
2313,Tata,Punch,CREATIVE IRA 1.2 RTN DUAL TONE,1,,CREATIVE IRA,CREATIVE IRA,,,,,
2314,Tata,Punch,CREATIVE IRA AMT 1.2 RTN DUAL TONE,3,,CREATIVE IRA,CREATIVE IRA,,,,,
2315,Tata,Punch,Creative AMT [2021-2023],3,,Creative AMT,Creative AMT,,,,,
2316,Tata,Punch,Creative Dual Tone AMT [2022-2023],2,,Creative Dual,Creative Dual,,,,,
2317,Tata,Punch,Creative Dual Tone [2022-2023],1,,Creative Dual,Creative Dual,,,,,
2318,Tata,Punch,Kaziranga Creative MT,1,,Kaziranga Creative,Kaziranga Creative,,,,,
2319,Tata,Punch,PURE MT,1,,PURE MT,PURE MT,,,,,
2320,Tata,Safari,XM,1,,XM,XM,,,,,
2321,Tata,Safari,XMA,2,,XMA,XMA,,,,,
2322,Tata,Safari,XT,1,,XT,XT,,,,,
2323,Tata,Safari,XT PLUS,2,,XT PLUS,XT PLUS,,,,,
2324,Tata,Safari,XT Plus,1,,XT Plus,XT Plus,,,,,
2325,Tata,Safari,XTA PLUS,1,,XTA PLUS,XTA PLUS,,,,,
2326,Tata,Safari,XTA PLUS DARK EDITION,1,,XTA PLUS,XTA PLUS,,,,,
2327,Tata,Safari,XTA Plus,1,,XTA Plus,XTA Plus,,,,,
2328,Tata,Safari,XTA Plus Dark Edition,1,,XTA Plus,XTA Plus,,,,,
2329,Tata,Safari,XZ,2,,XZ,XZ,,,,,
