make,model,variant,year,transmission,bodyType,fuelType,ownerNumber,odometerReading,cityRto,listingPrice,fitnessUpto,insuranceType,duplicateKey,city,registrationYear,registrationMonth,websiteUrl
Honda,Jazz [2009-2011],Select Edition Old,2011,Manual - 5 Gears,Hatchback,Petrol,Second,"1,19,805",GJ01KM7281,236000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-jazz-cars-in-ahmedabad/0nxtcqu3/
Maruti Suzuki,Alto 800,VXi,2020,Manual - 5 Gears,Hatchback,Petrol,First,"32,946",GJ08BS6353,364000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-alto-800-cars-in-ahmedabad/93tsopuf/
Mahindra,KUV100 NXT,K2 Plus 6 STR [2017-2020],2019,Manual - 5 Gears,Hatchback,Petrol,First,"79,986",GJ09BG5135,395000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mahindra-kuv100-cars-in-ahmedabad/ssm0s7e7/
Nissan,Magnite,XV [2020],2021,Manual - 5 Gears,Compact SUV,Petrol,First,"12,480",GJ01WD4871,679600,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/nissan-magnite-cars-in-ahmedabad/bzuwq7il/
Hyundai,i10 [2010-2017],1.1L iRDE Magna Special Edition,2013,Manual - 5 Gears,Hatchback,Petrol,First,"72,550",GJ27AA1504,309000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-i10-cars-in-ahmedabad/hd6fj58w/
Tata,Nexon [2017-2020],XZ Plus,2019,Manual - 6 Gears,SUV,Petrol,First,"44,565",GJ02DE7515,794000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/tata-nexon-cars-in-ahmedabad/g0br4gw7/
Hyundai,Grand i10 Nios [2019-2023],Sportz AMT 1.2 Kappa VTVT,2020,"AMT - 5 Gears, Manual Override",Hatchback,Petrol,First,"36,000",GJ38XX0000,675000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-grand-i10-nios-cars-in-ahmedabad/73ft2y48/
Hyundai,Creta [2015-2017],1.6 SX Plus Petrol,2016,Manual - 6 Gears,SUV,Petrol,First,"88,988",GJ18BF1477,723000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-creta-cars-in-ahmedabad/9yieewh7/
Honda,City [2011-2014],1.5 S MT,2011,Manual - 5 Gears,Sedan,Petrol,First,"87,332",GJ01KL9274,315000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-city-cars-in-ahmedabad/04b09ft0/
Maruti Suzuki,Dzire [2017-2020],VXi AMT,2017,AMT - 5 Gears,Compact Sedan,Petrol,First,"21,576",GJ01RZ6160,570000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-dzire-cars-in-ahmedabad/lq6x04eb/
Hyundai,Grand i10 Nios [2019-2023],Sportz 1.2 Kappa VTVT,2021,Manual - 5 Gears,Hatchback,Petrol,Second,"39,064",GJ02DJ6181,627000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-grand-i10-nios-cars-in-ahmedabad/fmvkecrm/
Maruti Suzuki,Alto 800 [2012-2016],Lxi,2016,Manual - 5 Gears,Hatchback,Petrol,Second,"68,741",GJ05JQ1517,235000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-alto-800-cars-in-ahmedabad/b84ofe8r/
Renault,Kwid [2015-2019],RXT [2015-2019],2021,Manual - 5 Gears,Hatchback,Petrol,First,"42,360",GJ01WB8379,396000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/renault-kwid-cars-in-ahmedabad/uxqgx0ls/
Mahindra,XUV700,AX 5 Petrol AT 5 STR [2021],2022,"Automatic (TC) - 6 Gears, Manual Override",SUV,Petrol,First,"6,492",GJ27EC3500,1798029,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mahindra-xuv700-cars-in-ahmedabad/auyx3ua2/
Kia,Carens [2022-2023],Luxury Plus 1.5 Diesel AT 7 STR,2022,"Automatic (TC) - 6 Gears, Paddle Shift, Sport Mode",SUV,Diesel,First,"31,606",GJ27EB0674,1850000,MISSING,Comprehensive,MISSING,Ahmedabad,09/13/2022 00:00:00,MISSING,https://www.carwale.com/used/kia-carens-cars-in-ahmedabad/7wktf15d/
Honda,WR-V [2017-2020],VX MT Petrol,2020,Manual - 5 Gears,SUV,Petrol,First,"44,000",GJ12DS6912,775000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-wr-v-cars-in-ahmedabad/hq48akgd/
Mahindra,XUV500 [2015-2018],W10 AWD,2015,Manual - 6 Gears,SUV,Diesel,First,"1,03,747",GJ01RK6492,825000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mahindra-xuv500-cars-in-ahmedabad/3g15qqs4/
Kia,Seltos [2019-2022],HTX 1.5 [2020-2021],2022,Manual - 6 Gears,SUV,Petrol,First,"35,000",GJ17CA3398,1350000,MISSING,Comprehensive,MISSING,Ahmedabad,03/21/2022 00:00:00,MISSING,https://www.carwale.com/used/kia-seltos-cars-in-ahmedabad/5assuduk/
Skoda,Slavia [2022-2023],Style 1.0L TSI AT,2022,"Automatic (TC) - 6 Gears, Manual Override & Paddle Shift, Sport Mode",Sedan,Petrol,First,"38,500",GJ11CH3210,1350000,MISSING,Comprehensive,MISSING,Ahmedabad,07/20/2022 00:00:00,MISSING,https://www.carwale.com/used/skoda-slavia-cars-in-ahmedabad/q29l002h/
Mercedes-Benz,GLC [2016-2019],220 d Sport,2018,Automatic,SUV,Diesel,Second,"63,000",GJ05RH6263,3450000,MISSING,Comprehensive,MISSING,Ahmedabad,03/11/2019 00:00:00,MISSING,https://www.carwale.com/used/mercedes-benz-glc-cars-in-ahmedabad/fbwu8qqo/
Jaguar,XE [2016-2019],Portfolio,2019,"Automatic - 8 Gears, Manual Override, Sport Mode",Sedan,Petrol,First,"66,000",GJ01KV4246,2090000,MISSING,Third Party,MISSING,Ahmedabad,05/06/2019 00:00:00,MISSING,https://www.carwale.com/used/jaguar-xe-cars-in-ahmedabad/gvzd35uk/
BMW,X1 [2020-2023],sDrive20i xLine,2021,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",SUV,Petrol,First,"26,500",GJ15CL2250,3190000,MISSING,Comprehensive,MISSING,Ahmedabad,07/08/2021 00:00:00,MISSING,https://www.carwale.com/used/bmw-x1-cars-in-ahmedabad/8s7c0gft/
Mahindra,XUV500,W11 AT,2019,Automatic - 6 Gears,SUV,Diesel,First,"82,000",GJ01KU2031,1395000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mahindra-xuv500-cars-in-ahmedabad/ocq8pozq/
Tata,Harrier [2019-2023],XT,2021,"Manual - 6 Gears, Sport Mode",SUV,Diesel,First,"35,598",GJ01WB4323,1490000,MISSING,Comprehensive,MISSING,Ahmedabad,03/30/2021 00:00:00,MISSING,https://www.carwale.com/used/tata-harrier-cars-in-ahmedabad/cgogbw8i/
Tata,Safari [2021-2023],XM,2022,"Manual - 6 Gears, Sport Mode",SUV,Diesel,First,"75,000",GJ06PJ9095,1590000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/tata-safari-cars-in-ahmedabad/vp720o9v/
Toyota,Camry [2002-2006],V4 MT,2003,Not Available,Sedan,Not Available,First,"48,000",GJ01XXXXXX,325000,MISSING,Third Party,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/toyota-camry-cars-in-ahmedabad/h8r2qfq3/
Audi,A8 L [2011-2014],4.2 TDI quattro,2011,Not Available,Sedan,Not Available,Second,"91,986",GJ21XXXXX,1451000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/audi-a8-cars-in-ahmedabad/l2ult8xb/
Honda,City 4th Generation,VX CVT Petrol,2017,"Automatic (CVT), Paddle Shift",Sedan,Petrol,First,"48,745",GJ01RX5385,875000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-city-cars-in-ahmedabad/fecogyfw/
Hyundai,Verna [2015-2017],1.6 VTVT SX,2017,Manual - 5 Gears,Sedan,Petrol,Second,"78,000",GJ18XXXXXX,725000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-verna-cars-in-ahmedabad/6encl3wo/
Volvo,XC90 [2015-2021],D5 Inscription,2021,"Automatic (TC) - 8 Gears, Manual Override, Sport Mode",SUV,Diesel,First,"41,000",GJ03XXXX,7500000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/volvo-xc90-cars-in-ahmedabad/kigphir0/
Maruti Suzuki,Baleno [2015-2019],Delta 1.2,2016,Manual - 5 Gears,Hatchback,Petrol,First,"65,000",GJ01XXXX,525000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-baleno-cars-in-ahmedabad/lbhpwxnq/
Kia,Seltos [2019-2022],GTX Plus AT 1.5 Diesel [2019-2020],2021,"Automatic - 6 Gears, Manual Override",SUV,Diesel,First,"72,000",GJ18BP6042,1650000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/kia-seltos-cars-in-ahmedabad/wcuqczu1/
Audi,Q2,Technology 40 TFSI quattro,2021,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",SUV,Petrol,First,"27,000",GJ27XX9989,2650000,MISSING,Zero Depreciation,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/audi-q2-cars-in-ahmedabad/q0b0715p/
Isuzu,D-Max V-Cross [2016-2018],4x4,2016,Manual - 5 Gears,Truck,Diesel,Second,"52,153",GJ06KD1935,1175000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/isuzu-d-max-v-cross-cars-in-ahmedabad/cg3q1xzg/
Datsun,redi-GO [2016-2020],T (O) [2016-2019],2017,Manual - 5 Gears,Hatchback,Petrol,First,"50,790",GJ01RY3564,203327,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/datsun-redigo-cars-in-ahmedabad/hic1ykvz/
Hyundai,Creta [2015-2017],1.4 S,2019,Manual - 6 Gears,SUV,Diesel,First,"63,608",GJ01KV0057,982000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-creta-cars-in-ahmedabad/ziw275vt/
Honda,Amaze [2016-2018],1.2 S i-VTEC,2018,Manual - 5 Gears,Compact Sedan,Petrol,First,"68,735",GJ31D2824,537500,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-amaze-cars-in-ahmedabad/njotj7zy/
Hyundai,Creta [2015-2017],1.6 SX Plus Petrol,2016,Manual - 6 Gears,SUV,Petrol,First,"13,826",GJ01RP8389,846000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-creta-cars-in-ahmedabad/jkwvhf4h/
Mahindra,XUV300 [2019-2024],W6 1.2 Petrol,2022,Manual - 6 Gears,Compact SUV,Petrol,First,"26,634",GJ01WG6097,906000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mahindra-xuv300-cars-in-ahmedabad/mmkivbcp/
Hyundai,Venue [2019-2022],SX 1.0 Turbo,2021,Manual - 6 Gears,Compact SUV,Petrol,First,"37,550",GJ27DH9286,954000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-venue-cars-in-ahmedabad/6ij7nzo0/
Hyundai,Santro,Magna [2018-2020],2020,Manual - 5 Gears,Hatchback,Petrol,First,"41,671",GJ01KY8767,417864,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-santro-cars-in-ahmedabad/duwwh34r/
Kia,Carens [2022-2023],Luxury 1.5 Diesel 7 STR,2022,Manual - 6 Gears,SUV,Diesel,First,"24,000",GJ01000000,1751000,MISSING,Third Party,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/kia-carens-cars-in-ahmedabad/fp2svjnw/
Maruti Suzuki,Ertiga [2015-2018],ZDI SHVS,2018,Manual - 5 Gears,SUV,Diesel,First,"66,302",GJ01HX2365,865000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-ertiga-cars-in-ahmedabad/iouihmdp/
Maruti Suzuki,XL6,Alpha Plus MT Petrol [2022-2023],2022,Manual - 5 Gears,MUV,Petrol,First,"16,422",GJ01WG9038,1135000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-xl6-cars-in-ahmedabad/l5tgglos/
Honda,City 4th Generation,ZX CVT Petrol [2017-2019],2017,"Automatic (CVT), Paddle Shift, Sport Mode",Sedan,Petrol,First,"54,000",GJ01XXXX,850000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-city-cars-in-ahmedabad/tkexoqqb/
Maruti Suzuki,Dzire,VXi [2020-2023],2020,Manual - 5 Gears,Compact Sedan,Petrol,First,"62,000",GJ01XXXX,650000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-dzire-cars-in-ahmedabad/gc3f1wce/
Volvo,S90 [2016-2021],D4 Inscription,2019,"Automatic (TC) - 8 Gears, Manual Override, Sport Mode",Sedan,Diesel,First,"99,800",GJ01KXXXXX,3521000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/volvo-s90-cars-in-ahmedabad/8egsez76/
Maruti Suzuki,XL6,Alpha Plus MT Petrol [2022-2023],2022,Manual - 5 Gears,MUV,Petrol,First,"16,422",GJ01WG9038,1135000,MISSING,Expired,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-xl6-cars-in-ahmedabad/pghg54to/
Hyundai,Eon,1.0 Kappa Magna + [2014-2016],2014,Manual - 5 Gears,Hatchback,Petrol,Second,"43,211",GJ01RG6952,204000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-eon-cars-in-ahmedabad/62xjgle0/
Maruti Suzuki,Alto 800 [2012-2016],Lxi,2012,Manual - 5 Gears,Hatchback,Petrol,Second,"68,626",GJ01KS7355,185000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-alto-800-cars-in-ahmedabad/se5uhieg/
Maruti Suzuki,Swift Dzire [2015-2017],VXI,2016,Manual - 5 Gears,Compact Sedan,Petrol,Second,"35,980",GJ20N3184,477000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-swift-dzire-cars-in-ahmedabad/llfi0w0s/
Honda,Amaze [2013-2016],1.2 VX i-VTEC,2016,Manual - 5 Gears,Sedan,Petrol,First,"52,000",GJ01XXXX,525000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-amaze-cars-in-ahmedabad/o8m2pe6v/
Toyota,Innova [2013-2014],2.5 ZX 7 STR BS-IV,2014,Manual - 5 Gears,SUV,Diesel,First,"75,000",GJ01XXXX,990000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/toyota-innova-cars-in-ahmedabad/1o4cx44p/
Mercedes-Benz,E-Class [2017-2021],E 220 d Avantgarde,2018,"Automatic - 9 Gears, Paddle Shift, Sport Mode",Sedan,Diesel,First,"70,000",GJ01XXXX,4150000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mercedes-benz-e-class-cars-in-ahmedabad/k281swx9/
Honda,Amaze [2013-2016],1.2 S i-VTEC,2016,Manual - 5 Gears,Sedan,Petrol,First,"80,000",GJ07XXXX,525000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-amaze-cars-in-ahmedabad/1xgyla90/
Honda,Amaze [2013-2016],1.2 S i-VTEC,2016,Manual - 5 Gears,Sedan,Petrol,First,"80,000",GJ07XXXX,525000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-amaze-cars-in-ahmedabad/1xgyla90/
Maruti Suzuki,Zen [1996-2003],LX,2000,Not Available,Hatchback,Not Available,Second,"38,000",GJ01XX0000,125000,MISSING,Third Party,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-zen-cars-in-ahmedabad/f4kpret3/
Hyundai,Venue [2019-2022],SX Plus 1.0 AT Petrol [2019-2020],2019,"Automatic - 7 Gears, Manual Override",SUV,Petrol,First,"58,000",GJ01KW0080,890000,MISSING,Zero Depreciation,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-venue-cars-in-ahmedabad/yjk6e72l/
Jaguar,XF,Prestige Diesel CBU,2018,"Automatic - 8 Gears, Paddle Shift, Sport Mode",Sedan,Diesel,First,"62,000",GJ23XX9999,2950000,MISSING,Zero Depreciation,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/jaguar-xf-cars-in-ahmedabad/vpc6zrwe/
Hyundai,Creta [2015-2017],1.6 SX Plus AT Petrol,2018,Automatic - 6 Gears,SUV,Petrol,First,"67,000",GJ01HX5566,1075000,MISSING,Zero Depreciation,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-creta-cars-in-ahmedabad/cdlal7xt/
Mercedes-Benz,A-Class [2015-2019],A 200d,2017,"Automatic - 7 Gears, Paddle Shift, Sport Mode",Hatchback,Diesel,Second,"32,000",GJ01XX9898,1450000,MISSING,Comprehensive,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mercedes-benz-a-class-cars-in-ahmedabad/uljej2qv/
MG,Gloster,Savvy 7 STR 2.0 Twin Turbo 4WD [2022-2023],2023,"Automatic (TC) - 8 Gears, Manual Override & Paddle Shift, Sport Mode",SUV,Diesel,First,"25,000",GJ06PL6090,3651000,MISSING,,MISSING,Ahmedabad,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mg-gloster-cars-in-ahmedabad/40zkr1yn/
Honda,City 4th Generation,Anniversary Edition Diesel,2017,Manual - 6 Gears,Sedan,Diesel,First,"40,417",UP32HW6644,825000,MISSING,Expired,MISSING,Lucknow,05/22/2017 00:00:00,MISSING,https://www.carwale.com/used-cars/lucknow/honda-city/d140c69cf59f48849b3a224715659d9f/
Toyota,Innova Crysta [2016-2020],2.8 ZX AT 7 STR [2016-2020],2018,"Automatic - 6 Gears, Manual Override, Sport Mode",SUV,Diesel,First,"63,000",PB10AA0000,1890000,MISSING,Expired,MISSING,Ludhiana,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/toyota-innova-crysta-cars-in-ludhiana/30fb6bkl/
Maruti Suzuki,S-Cross [2014-2017],Zeta 1.6,2016,Manual - 6 Gears,SUV,Diesel,First,"95,000",HR26XXXXXX,515000,MISSING,Third Party,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-s-cross-cars-in-mohali/uefvaqmi/
Audi,Q3 [2012-2015],2.0 TDI quattro Premium Plus,2012,"Automatic - 7 Gears, Sport Mode",SUV,Diesel,Third,"1,12,000",CH01AZ2021,550000,MISSING,Third Party,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/audi-q3-cars-in-mohali/x9nd9apg/
Ford,Figo [2012-2015],Duratorq Diesel ZXI 1.4,2014,Manual - 5 Gears,Hatchback,Diesel,First,"92,500",CH01AXXXXX,185000,MISSING,Comprehensive,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/ford-figo-cars-in-mohali/lkjcg8et/
Hyundai,i10 [2010-2017],Magna 1.2 Kappa2,2011,Manual - 5 Gears,Hatchback,Petrol + CNG,First,"85,700",CH01AXXXXXX,187000,MISSING,Third Party,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-i10-cars-in-mohali/7n24whni/
Hyundai,i20 [2008-2010],Sportz 1.4 CRDI 6 Speed BS-IV,2012,Manual - 6 Gears,Hatchback,Diesel,Second,"85,600",HR26ADXXXXX,275000,MISSING,Third Party,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-i20-cars-in-mohali/7kbgsnar/
Honda,City [2011-2014],1.5 V MT,2011,Manual - 5 Gears,Sedan,Petrol + CNG,Second,"95,000",CH01AXXXXX,265000,MISSING,Comprehensive,MISSING,Mohali,12/19/2011 00:00:00,MISSING,https://www.carwale.com/used/honda-city-cars-in-mohali/cnnfgaw5/
Hyundai,Venue [2022-2023],SX (O) 1.0 Turbo iMT,2022,Clutchless Manual (IMT) - 6 Gears,Compact SUV,Petrol,First,"33,600",PB70H8800,940000,MISSING,Zero Depreciation,MISSING,Mohali,06/24/2022 00:00:00,MISSING,https://www.carwale.com/used/hyundai-venue-cars-in-mohali/frp2eu42/
Hyundai,Verna [2011-2015],Fluidic 1.6 VTVT SX,2011,Manual - 5 Gears,Sedan,Petrol,Second,"90,500",HR26BK5183,285000,MISSING,Third Party,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-verna-cars-in-mohali/x723dm6p/
Mercedes-Benz,GLE [2015-2020],350 d,2017,"Automatic - 9 Gears, Paddle Shift, Sport Mode",SUV,Diesel,First,"99,000",PB65XXXX,3390000,MISSING,Zero Depreciation,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mercedes-benz-gle-cars-in-mohali/xaaff97h/
Mahindra,Thar,LX Hard Top Diesel AT,2022,"Automatic (TC) - 6 Gears, Manual Override",SUV,Diesel,Second,"30,000",PBXXXX,1625000,MISSING,Zero Depreciation,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mahindra-thar-cars-in-mohali/i9xhds64/
Mercedes-Benz,GLE [2015-2020],350 d,2017,"Automatic - 9 Gears, Paddle Shift, Sport Mode",SUV,Diesel,First,"99,000",PB65XXXX,3390000,MISSING,Zero Depreciation,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mercedes-benz-gle-cars-in-mohali/xaaff97h/
Mercedes-Benz,GL,350 CDI,2016,"Automatic - 7 Gears, Paddle Shift, Sport Mode",SUV,Diesel,First,"70,000",HR080000,3490000,MISSING,Zero Depreciation,MISSING,Ambala Cantt,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mercedes-benz-gl-class-cars-in-ambalacantt/aapip48l/
Mahindra,Scorpio,S11 MT 7S,2022,Manual - 6 Gears,SUV,Diesel,First,"28,000",HR870000,1725000,MISSING,Zero Depreciation,MISSING,Ambala Cantt,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mahindra-scorpio-cars-in-ambalacantt/fjpqslbg/
Audi,Q3 [2015-2017],35 TDI Technology,2016,"Automatic - 7 Gears, Manual Override, Sport Mode",SUV,Diesel,First,"67,000",HR260000,1575000,MISSING,Zero Depreciation,MISSING,Ambala Cantt,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/audi-q3-cars-in-ambalacantt/awamztex/
Skoda,Rapid [2015-2016],1.5 TDI CR Active,2015,Manual - 5 Gears,Sedan,Diesel,First,"60,000",HR26XXXX,450000,MISSING,Zero Depreciation,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/skoda-rapid-cars-in-mohali/xxxib519/
Maruti Suzuki,Ertiga [2012-2015],ZDi,2014,Manual - 5 Gears,SUV,Diesel,First,"86,000",PB10XXXX,535000,MISSING,Comprehensive,MISSING,Kharar,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-ertiga-cars-in-kharar/nuyupaye/
Toyota,Fortuner [2016-2021],2.8 4x4 AT,2018,"Automatic (TC) - 6 Gears, Manual Override & Paddle Shift, Sport Mode",SUV,Diesel,Second,"1,77,000",UP32XXX,2600000,MISSING,Comprehensive,MISSING,Lucknow,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/lucknow/toyota-fortuner/gqb0kacs/
Mercedes-Benz,GLE [2015-2020],350 d,2017,"Automatic - 9 Gears, Paddle Shift, Sport Mode",SUV,Diesel,First,"80,000",CH01XXXX,3100000,MISSING,Zero Depreciation,MISSING,Mohali,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/mercedes-benz-gle-cars-in-mohali/nyelpn88/
Datsun,GO Plus [2015-2018],Anniversary Edition,2017,Manual - 5 Gears,Hatchback,Petrol,First,"78,000",CH01XXXX,265000,MISSING,Third Party,MISSING,Kharar,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/datsun-go-plus-cars-in-kharar/ys9922en/
Maruti Suzuki,Ignis [2020-2023],Delta 1.2 MT,2018,Manual - 5 Gears,Hatchback,Petrol,Second,"73,000",PB10XXXX,485000,MISSING,Comprehensive,MISSING,Kharar,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-ignis-cars-in-kharar/wtd7vpsn/
Ford,Figo [2010-2012],Duratorq Diesel ZXI 1.4,2011,Manual - 5 Gears,Hatchback,Diesel,Second,"82,000",CH01XXXX,185000,MISSING,Third Party,MISSING,Kharar,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/ford-figo-cars-in-kharar/q1rggvsd/
Maruti Suzuki,Alto K10 [2014-2020],VXi [2014-2019],2015,Manual - 5 Gears,Hatchback,Petrol,Third,"66,000",CH01XXXX,285000,MISSING,Third Party,MISSING,Kharar,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-alto-cars-in-kharar/rgjhhol6/
Maruti Suzuki,Alto K10 [2014-2020],VXi [2014-2019],2015,Manual - 5 Gears,Hatchback,Petrol,Third,"66,000",CH01XXXX,285000,MISSING,Third Party,MISSING,Kharar,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-alto-cars-in-kharar/rgjhhol6/
